Step,Reward,Average Reward,Cumulative Reward,Expected Utility,Expected Info Gain,Num Components
403,0,0.0024813896,1,-3.4136242e-17,1.034186,500.0
404,0,0.0024752475,1,-7.8295916e-36,1.079229,500.0
405,0,0.002469136,1,0.0,0.95080256,500.0
406,0,0.0024630541,1,-1.3052147e-35,0.9500191,500.0
407,0,0.0024570024,1,-1.04394546e-35,0.9916421,500.0
408,0,0.0024509805,1,-7.8295916e-36,1.062259,500.0
409,0,0.002444988,1,-2.623942e-19,0.9165219,500.0
410,0,0.0024390244,1,-5.2742424e-36,1.073093,500.0
411,0,0.00243309,1,0.0,0.89394224,500.0
412,0,0.0024271845,1,-1.3844775e-07,0.6653509,500.0
413,0,0.0024213076,1,-1.5670416e-35,0.6703464,500.0
414,0,0.002415459,1,-1.384377e-07,0.6424626,500.0
415,0,0.0024096386,1,-1.8334798e-10,0.6344391,500.0
416,0,0.0024038462,1,-1.9167734e-35,0.69588464,500.0
417,0,0.0023980816,1,-1.0437623e-35,0.71399105,500.0
418,0,0.0023923444,1,-7.830988e-36,0.8680787,500.0
419,0,0.002386635,1,-1.1841045e-16,0.7931091,500.0
420,0,0.0023809525,1,-2.1146009e-32,0.7214982,500.0
421,0,0.002375297,1,-9.160029e-19,0.7063706,500.0
422,0,0.0023696683,1,-5.9600613e-36,0.870207,500.0
423,0,0.0023640662,1,0.0,0.87260425,500.0
424,0,0.0023584906,1,-7.2444316e-36,0.88177717,500.0
425,0,0.002352941,1,0.0,0.759778,500.0
426,0,0.0023474179,1,-9.0052955e-36,0.70898306,500.0
427,0,0.0023419203,1,0.0,0.9046134,500.0
428,0,0.0023364485,1,-4.712441e-21,0.8064558,500.0
429,0,0.0023310024,1,-1.3833449e-07,1.0784442,500.0
430,0,0.0023255814,1,-1.1841045e-16,0.7924384,500.0
431,0,0.0023201855,1,-3.4234643e-17,0.94048333,500.0
432,0,0.0023148148,1,-1.7447894e-36,0.9957236,500.0
